4	0	r811u32n04.milgram.ycrc.yale.edu	2024-07-19 18:29:23	2024-07-19 18:30:33	69.80	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00005.m');"
7	0	r812u35n04.milgram.ycrc.yale.edu	2024-07-19 18:29:46	2024-07-19 18:30:48	61.73	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00008.m');"
3	0	r812u35n03.milgram.ycrc.yale.edu	2024-07-19 18:29:21	2024-07-19 18:30:58	97.52	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00004.m');"
5	0	r812u33n02.milgram.ycrc.yale.edu	2024-07-19 18:29:40	2024-07-19 18:31:01	80.69	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00006.m');"
6	0	r812u33n04.milgram.ycrc.yale.edu	2024-07-19 18:29:47	2024-07-19 18:31:11	84.81	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00007.m');"
0	0	r811u32n03.milgram.ycrc.yale.edu	2024-07-19 18:29:21	2024-07-19 18:31:59	158.30	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00001.m');"
2	0	r812u35n01.milgram.ycrc.yale.edu	2024-07-19 18:29:19	2024-07-19 18:33:10	230.41	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00003.m');"
11	0	r812u33n02.milgram.ycrc.yale.edu	2024-07-19 18:31:06	2024-07-19 18:33:12	126.21	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00012.m');"
13	0	r811u32n03.milgram.ycrc.yale.edu	2024-07-19 18:32:00	2024-07-19 18:33:53	112.21	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00014.m');"
12	0	r812u33n04.milgram.ycrc.yale.edu	2024-07-19 18:31:13	2024-07-19 18:33:58	165.03	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00013.m');"
10	0	r812u35n03.milgram.ycrc.yale.edu	2024-07-19 18:30:59	2024-07-19 18:34:17	198.53	module load miniconda; module load MATLAB/2017a; matlab -nodisplay -nosplash -r "run('pdScripts/GST_01072019_bla_cp00011.m');"
